simulation,bootstrap_se_0,bootstrap_se_1,bootstrap_se_2,bootstrap_se_3,bootstrap_se_4,theoretical_se_0,theoretical_se_1,theoretical_se_2,theoretical_se_3,theoretical_se_4
40,0.06879170313189226,0.07271791811589713,0.06625889848231067,0.06518495205186427,0.06853001603270809,0.047686770864327994,0.05044925355284999,0.04825314312110876,0.04730414545542032,0.04759336951697584
41,0.06226221882791498,0.0636957595184173,0.06901289810273148,0.06451578914452231,0.06240059321125663,0.04657771567061145,0.04710484151551498,0.04940311188120591,0.04808364674227656,0.047670609602890796
42,0.06564223083367263,0.07249961170388813,0.0726091930551864,0.06551593095201128,0.06391252103920822,0.0482269089275647,0.05019539463535372,0.049414969286887385,0.048549006891214434,0.04715442854272569
43,0.06468585012184233,0.06497085227369767,0.06022177859259417,0.06506183151013532,0.06256498782197496,0.04660454489728223,0.04700865378120864,0.04589317090704889,0.04812030345996286,0.0481500840873156
44,0.06623026190181724,0.06399327834851176,0.06575044687752236,0.06968089799116393,0.06439982160581673,0.04750710170223718,0.04822133979581624,0.04755739534686011,0.04753554086375453,0.04655002837913477
45,0.06334021155484608,0.07209568080923788,0.0655289133783321,0.0673228848134823,0.06946174920620571,0.04859051306140263,0.0492452551314988,0.04601442601407383,0.04733252005230615,0.04806638020838457
46,0.0665503737997239,0.06643151490831192,0.06958183315287626,0.06860082173769566,0.06491101853825082,0.04714188027504792,0.04655262709614338,0.04763851084197827,0.046941261736889596,0.04640309085373082
47,0.06648472212510087,0.068028987303226,0.06710267269000784,0.06474096263900597,0.06393827160237926,0.04838331715725542,0.04920237841384429,0.04814079859239417,0.04718776508847598,0.047886876278622224
48,0.06864762122370607,0.06394926789022057,0.0722470358083175,0.06852469651300243,0.06990754343226607,0.0475375702643731,0.04590005548706217,0.048940658443453064,0.04855108439587946,0.049152211433710624
49,0.06734528730628545,0.07169350765046667,0.0651275159823543,0.0650165642868219,0.06406490475346349,0.04858366704395062,0.04954784369594536,0.04850154026446205,0.046531014096593326,0.047478268887017346
