simulation,beta_0_hat,beta_1_hat,beta_2_hat,beta_3_hat,beta_4_hat,ci_lower_0,ci_lower_1,ci_lower_2,ci_lower_3,ci_lower_4,ci_upper_0,ci_upper_1,ci_upper_2,ci_upper_3,ci_upper_4
68,2.480975555815255,-1.843459287813431,3.228992525453417,0.5131910727892682,-0.7012775003593336,2.3928949217119353,-1.9335766098131797,3.146148748095903,0.42250293378701764,-0.7959808381840521,2.562847392825561,-1.7458546639377017,3.317932168877476,0.6030934969075226,-0.6182272539205665
69,2.5059896367319854,-1.8248503650768542,3.229056927329927,0.5407109453077296,-0.657159022035097,2.413397541220606,-1.920348174235719,3.1290427985535203,0.4449777003894904,-0.7566964057449765,2.6036984914895176,-1.72788482408252,3.3219775077475675,0.6325821927325045,-0.545476736180681
70,2.4571075410600254,-1.78410254253476,3.2496054589200973,0.5233355365052575,-0.7172388932779991,2.359060545853444,-1.8655644581145596,3.1543800748197817,0.4255894557632343,-0.8070756201110915,2.5394844438452107,-1.685156699899268,3.337361493129852,0.6175947019456364,-0.6229926635912176
71,2.5126768867675193,-1.7747077721672675,3.1640539173009814,0.505411058006397,-0.7001404204370656,2.4172213578967767,-1.8736363243074408,3.070008789291197,0.41858780702195064,-0.7943996656524006,2.6096978000023885,-1.6861125040444327,3.251985341326263,0.6028767473055954,-0.5998529597850214
72,2.5377300500883915,-1.8124439463252617,3.2289212314151707,0.47807328304855695,-0.658281060028476,2.442404038018286,-1.9061352099791875,3.1432417701584607,0.37879336347808007,-0.7479860060942317,2.6267076937520786,-1.7172864089581965,3.3095960565585276,0.567087805812892,-0.570486155825405
73,2.5913225137624347,-1.8756096113953924,3.2495729948202423,0.5131806871122306,-0.697075466527854,2.4901182430892606,-1.9755389788668756,3.159665216835758,0.4193794519947663,-0.787400500322385,2.679336017311307,-1.7799144640262723,3.3411799252629057,0.6120326527501843,-0.606506476321701
74,2.544420459862538,-1.7824020566701155,3.2566684615791925,0.41980170624900265,-0.6930845890143997,2.4475882981158876,-1.874319854688487,3.158332453882176,0.34263371181425856,-0.7859440351687816,2.6362070864656237,-1.6876698679372382,3.3424088688941156,0.5194287012641022,-0.6008689184992048
75,2.454942642153197,-1.8054734525221514,3.213378349499947,0.541480779112283,-0.7553852136075685,2.349899956276356,-1.9092107230539606,3.129573121608916,0.44754565990887607,-0.8544427356756427,2.5532174371729757,-1.7222908668215506,3.3118198050587297,0.6464405106188889,-0.6641242612924888
76,2.473761592714672,-1.7175298949411244,3.258965077500663,0.5175767541805876,-0.7229378857472666,2.3714264701165995,-1.8159400043234537,3.1715877582102374,0.4223940517810554,-0.831503747662903,2.55803811215705,-1.6259545061200664,3.355094387709842,0.6097166151410838,-0.6232170278834847
77,2.4187686212359374,-1.8234302029364984,3.320729401111236,0.5057594978472847,-0.7243790252719707,2.329114401555951,-1.9153616365488333,3.233798050000115,0.4067861406255877,-0.8081247769600962,2.509885940156166,-1.730709727333745,3.41322998145369,0.5997170349349334,-0.634506264698427
78,2.525478969701031,-1.8254383901844886,3.2129116854239967,0.4393911373427077,-0.7227118083083537,2.4315643690948043,-1.9257523019328433,3.1123215651289122,0.34285225789632334,-0.8178476327902547,2.614168867730787,-1.722183338786402,3.3027233761759516,0.543520224378229,-0.6330521759673062
79,2.4576260025943415,-1.7525048820229896,3.197356337383148,0.5564378590902308,-0.7186915715361732,2.3616108800865843,-1.8448014888157822,3.111295317383433,0.46817993228840377,-0.816322735867131,2.5568592617665997,-1.6580443175754305,3.2864243509709032,0.6390239082234951,-0.623804352633937
80,2.6295510802006157,-1.7119910811742372,3.1759871137326576,0.5050256215820426,-0.7114144668921514,2.5277312403081105,-1.8100819583636492,3.062341463401091,0.41259879828600515,-0.8096222683610658,2.7289033369186124,-1.6293607860982149,3.277053917578713,0.5984577404779062,-0.6208576172767971
81,2.367900228141753,-1.8121549886975639,3.143372889753137,0.4604740599468232,-0.6947961734897841,2.2806026161105484,-1.8989173599895224,3.0605725892118874,0.3755727282180615,-0.7849514554173223,2.457137111625611,-1.7267544347658976,3.237461687966328,0.5546067190392476,-0.5958704834854689
82,2.5537953043626853,-1.814224579922013,3.1832635169373393,0.5306211949152871,-0.6478463212091526,2.4688794377271654,-1.9160584571861914,3.0989435470266,0.43379281916636003,-0.7507021976739441,2.6385521298236743,-1.710360887934256,3.2952014848059505,0.631064248972936,-0.5565467320095874
83,2.5240663247905224,-1.6597916909143324,3.2181897644317967,0.5310354211052952,-0.6747870241234664,2.4233085458386947,-1.7561020533846452,3.1256335934294266,0.43286780479783565,-0.7618356236465613,2.624568673350955,-1.5547813289167096,3.313448152972648,0.6197825250551879,-0.5815552827758332
84,2.465251764242545,-1.773773607478004,3.284401232365622,0.5009220889704032,-0.7115780988711673,2.354727274819186,-1.865541585752121,3.192697192132548,0.40509597457606616,-0.8025712046712082,2.5592259088261136,-1.6778292110753679,3.3747484783184443,0.5962553386041728,-0.6191122141391557
