simulation,beta_0_hat,beta_1_hat,beta_2_hat,beta_3_hat,beta_4_hat,ci_lower_0,ci_lower_1,ci_lower_2,ci_lower_3,ci_lower_4,ci_upper_0,ci_upper_1,ci_upper_2,ci_upper_3,ci_upper_4
114,2.423408757793534,-1.7970508227632858,3.1946487688361414,0.5503507846272873,-0.6882433770834764,2.324350150630303,-1.884288971012166,3.0994142754482743,0.4662754457348563,-0.7755935706183468,2.5092523103064726,-1.7049634101584172,3.2840454783749737,0.6385558389038453,-0.606564497656666
115,2.4693542014659844,-1.778213929980952,3.2868161054815443,0.560317993908,-0.6486360009230099,2.3655313521383805,-1.8791658345294728,3.185142875463293,0.4721364841880631,-0.7584777282210582,2.5640820746035797,-1.665637745015476,3.384482597014287,0.6530134523302669,-0.5481929935996099
116,2.441416577053558,-1.857055726759298,3.223911725890518,0.5325987584810948,-0.6639815810307758,2.341619926296997,-1.950393962139528,3.1299900012824264,0.4456909070866448,-0.7543210476927718,2.5333588842509824,-1.763551561686516,3.3089320871956893,0.6202066598812214,-0.5728586527087757
117,2.481691234681382,-1.8223162504942605,3.23027323591464,0.48504702348846684,-0.8178308509689542,2.39009638172733,-1.9207636397364247,3.140704831733828,0.377825828081129,-0.9184432714856664,2.5586510459830576,-1.7216788256044915,3.3180242367819592,0.5876251055115198,-0.7142400909294238
118,2.5112005484233078,-1.8527939570111744,3.268413119071078,0.5633574922208343,-0.6812578524978549,2.433907323639456,-1.9453159443562587,3.187735394453798,0.4714487245542891,-0.7662673488713796,2.6038527733774046,-1.7739197199740573,3.3605219690974306,0.6541291828135947,-0.5985738277772807
119,2.5606783191336313,-1.6682573190506382,3.1313170930366225,0.4640053070563005,-0.743322332713639,2.4456130990130545,-1.7637927307914336,3.0321108487307455,0.37213139449801236,-0.8320797253230501,2.6528532139862486,-1.5684952058463304,3.2142614304108315,0.5613801603113792,-0.6547440803306043
120,2.547747994291741,-1.8596931698394172,3.2456027568043315,0.42556719145944794,-0.6885141208585022,2.4550534454613038,-1.9504189202848898,3.143203636641352,0.32782889243795604,-0.7743627018449376,2.6367142128271417,-1.7569156496180516,3.3369791044756543,0.5306863710328342,-0.5938950524532615
121,2.5171929214481183,-1.733369575556091,3.2622015031301976,0.5325153975979934,-0.7101255436768509,2.4310642304778227,-1.8185402549990204,3.1740242190183547,0.439090406773687,-0.7948433412688346,2.6020539761265855,-1.652555106624939,3.351145172130676,0.6253413175490057,-0.6198663337600157
122,2.470908379535722,-1.7722285554798836,3.089591496156864,0.5185335270625695,-0.6154245264123775,2.3825547486111978,-1.8641163863801213,2.9992946516455636,0.4340768394395698,-0.7009576294395506,2.5571759481512086,-1.6831090003699043,3.1872323260074116,0.6023008290761558,-0.5323976828057415
123,2.5238924400586,-1.780841082980165,3.1739139449794522,0.513466897623714,-0.684601775313295,2.435373759600126,-1.8598871802949912,3.085974982118093,0.4022899820403897,-0.7780807521463965,2.6100820117627217,-1.6868011801498275,3.2552232738762767,0.60252954912871,-0.592297189143086
124,2.40757221762061,-1.79592265210773,3.246051322998914,0.5471215522923605,-0.694865542554797,2.3226921874376774,-1.895417939112754,3.1583254416111664,0.45305378526855467,-0.7799278499511398,2.498433307776175,-1.7147651673158493,3.332638434789691,0.6434954289117468,-0.6032818474445134
125,2.4883917821289883,-1.7313467511708516,3.2867101131135126,0.5087625383800248,-0.686490430029141,2.408257569829144,-1.83204268357543,3.1859734047344754,0.4249538588393512,-0.7730873078901664,2.5820112403151745,-1.649031096335897,3.387174957884978,0.5965944544832141,-0.5951388151803082
